event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,gps:hdop,gps:satellite-count,gps-time-to-fix,gps:vdop,ground-speed,heading,height-above-ellipsoid,height-raw,location-error-text,manually-marked-outlier,raptor-workshop:migration-state,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2165431514,true,2004-10-25,-75.1665,40.5455,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431527,true,2004-10-27,-75.141,40.50883,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431533,true,2004-10-28,-75.06783,40.431,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431544,true,2004-10-29,-75.22817,40.63367,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431551,true,2004-10-30,-75.2275,40.63533,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431553,true,2004-10-31,-75.16567,40.6295,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431562,true,2004-11-01,-75.2305,40.636,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431568,true,2004-11-03,-75.19233,40.63017,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431576,true,2004-11-04,-75.16333,40.62733,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431580,true,2004-11-05,-75.292,40.56067,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431583,true,2004-11-06,-75.292,40.56067,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431595,true,2004-11-07,-75.22533,40.654,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431603,true,2004-11-08,-75.16317,40.627,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431608,true,2004-11-09,-75.16283,40.62683,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431618,true,2004-11-10,-75.16633,40.5455,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431632,true,2004-11-11,-75.31533,40.63167,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431641,true,2004-11-12,-75.16317,40.62717,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431649,true,2004-11-13,-75.16333,40.62767,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431657,true,2004-11-15,-75.31267,40.62483,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431665,true,2004-11-16,-75.3155,40.6315,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431671,true,2004-11-17,-75.21183,40.629,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431675,true,2004-11-18,-75.22617,40.62733,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431676,true,2004-11-26,-75.03867,40.59817,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431679,true,2004-11-27,-75.03867,40.59817,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431694,true,2004-11-28,-74.86617,40.57817,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431695,true,2004-11-29,-74.86117,40.54617,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431701,true,2004-11-30,-74.687,40.4585,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431705,true,2004-12-02,-74.68333,40.3565,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431706,true,2004-12-03,-74.68417,40.3565,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
